"","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"1418","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070015201","MA-CGW    2","Well",NA,"01090002",NA,NA,NA,NA,41.6801117,-70.0305721,24000,"1","seconds","Interpolated from MAP.","NAD83","16.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",1949,35,"ft",NA,NA,"NWIS"
"1419","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321202","MA-SDW  484-0087 (03UW0026-087)","Well",NA,"01090002",NA,NA,NA,NA,41.6801491,-70.5363231,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","149.12","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19970728,83.85,"ft",89,"ft","NWIS"
"1420","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321203","MA-SDW  484-0092 (03UW0026-092)","Well",NA,"01090002",NA,NA,NA,NA,41.6801547,-70.5363453,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","149.49","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19970728,91.63,"ft",94,"ft","NWIS"
"1421","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321204","MA-SDW  484-0096 (03UW0026-096)","Well",NA,"01090002",NA,NA,NA,NA,41.6801519,-70.5363342,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","149.43","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19970728,95.84,"ft",98,"ft","NWIS"
"1422","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321205","MA-SDW  484-0100 (03UW0026-100)","Well",NA,"01090002",NA,NA,NA,NA,41.6801575,-70.5363564,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","149.46","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19970724,99.65,"ft",102,"ft","NWIS"
"1423","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321206","MA-SDW  484-0106 (03UW0026-106)","Well",NA,"01090002",NA,NA,NA,NA,41.6801603,-70.5363648,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","149.60","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19970724,106.03,"ft",108,"ft","NWIS"
"1424","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321207","MA-SDW  497-0092 (03UW0025A)","Well",NA,"01090002",NA,NA,NA,NA,41.6802047,-70.5363092,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","150.04","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19961005,91.8,"ft",100,"ft","NWIS"
"1425","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321208","MA-SDW  497-0099 (03UW0025B)","Well",NA,"01090002",NA,NA,NA,NA,41.6802047,-70.5363092,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","150.03","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19961005,99.2,"ft",100,"ft","NWIS"
"1426","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321209","MA-SDW  497-0105 (03UW0025C)","Well",NA,"01090002",NA,NA,NA,NA,41.6802047,-70.5363092,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","150.02","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19961006,105.2,"ft",110,"ft","NWIS"
"1427","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321210","MA-SDW  497-0110 (03UW0025D)","Well",NA,"01090002",NA,NA,NA,NA,41.6802047,-70.5363092,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","150.03","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19961006,110,"ft",110,"ft","NWIS"
"1428","USGS-MA","USGS Massachusetts Water Science Center","USGS-414048070321211","MA-SDW  497-0120 (03UW0025E)","Well",NA,"01090002",NA,NA,NA,NA,41.6802103,-70.5363287,25000,".01","seconds","Transit, theodolite, or other surveying method.","NAD83","149.83","feet",".01","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Outwash","Unconfined single aquifer",19961006,120.1,"ft",121,"ft","NWIS"
"1429","USGS-MA","USGS Massachusetts Water Science Center","USGS-414049070151301","MA-YAW  198","Well",NA,"01090002",NA,NA,NA,NA,41.6803883,-70.2530761,25000,"1","seconds","Interpolated from MAP.","NAD83","40","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001",NA,NA,"Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"1430","USGS-MA","USGS Massachusetts Water Science Center","USGS-414050070015001","MA-CGW  153","Well",NA,"01090002",NA,NA,NA,NA,41.6806672,-70.0300166,24000,"5","seconds","Interpolated from MAP.","NAD83","18.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19660420,64,"ft",64,"ft","NWIS"
"1431","USGS-MA","USGS Massachusetts Water Science Center","USGS-414053070030701","MA-HJW    2","Well: Multiple wells",NA,"01090002",NA,NA,NA,NA,41.6815004,-70.0514058,24000,"5","seconds","Interpolated from MAP.","NAD83","20.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",1936,38,"ft",NA,NA,"NWIS"
"1432","USGS-MA","USGS Massachusetts Water Science Center","USGS-414057069565701","MA-CGW  182","Well",NA,"01090002",NA,NA,NA,NA,41.682612,-69.9486262,24000,"1","seconds","Interpolated from MAP.","NAD83","6.93","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750429,94,"ft",102,"ft","NWIS"
"1433","USGS-MA","USGS Massachusetts Water Science Center","USGS-414057069565702","MA-CGW  183","Well",NA,"01090002",NA,NA,NA,NA,41.682612,-69.9486262,24000,"1","seconds","Interpolated from MAP.","NAD83","6.93","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750429,77,"ft",102,"ft","NWIS"
"1434","USGS-MA","USGS Massachusetts Water Science Center","USGS-414057069565703","MA-CGW  184","Well",NA,"01090002",NA,NA,NA,NA,41.682612,-69.9486262,24000,"1","seconds","Interpolated from MAP.","NAD83","6.93","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750429,60,"ft",102,"ft","NWIS"
"1435","USGS-MA","USGS Massachusetts Water Science Center","USGS-414057069565704","MA-CGW  185","Well",NA,"01090002",NA,NA,NA,NA,41.682612,-69.9486262,24000,"1","seconds","Interpolated from MAP.","NAD83","6.93","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750429,8.5,"ft",102,"ft","NWIS"
"1436","USGS-MA","USGS Massachusetts Water Science Center","USGS-414100070151901","MA-YAW   41","Well",NA,"01090002",NA,NA,NA,NA,41.6834437,-70.2547428,24000,"1","seconds","Interpolated from MAP.","NAD83","38.90","feet","1","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",195310,73,"ft",75,"ft","NWIS"
"1437","USGS-MA","USGS Massachusetts Water Science Center","USGS-414101070030401","MA-HJW  160","Well",NA,"01090002",NA,NA,NA,NA,41.6842781,-70.0502947,24000,"1","seconds","Interpolated from MAP.","NAD83","29.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19690331,85,"ft",86,"ft","NWIS"
"1438","USGS-MA","USGS Massachusetts Water Science Center","USGS-414102070190801","MA-A1W  283","Well",NA,"01090002",NA,NA,NA,NA,41.6839986,-70.3183558,24000,"5","seconds","Interpolated from MAP.","NAD83","45.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19720526,84,"ft",84,"ft","NWIS"
"1439","USGS-MA","USGS Massachusetts Water Science Center","USGS-414102070190803","MA-A1W  416","Well",NA,"01090002",NA,NA,NA,NA,41.6839986,-70.3183558,24000,"1","seconds","Interpolated from MAP.","NAD83","43.80","feet","2","feet","Level or other surveyed method.","NGVD29","US",25,"001",NA,NA,"Unconfined single aquifer",19800527,86.5,"ft",87.5,"ft","NWIS"
"1440","USGS-MA","USGS Massachusetts Water Science Center","USGS-414104070151201","MA-YAW   42","Well",NA,"01090002",NA,NA,NA,NA,41.6845548,-70.2527983,24000,"1","seconds","Interpolated from MAP.","NAD83","40.20","feet","1","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",1953,56.4,"ft",57,"ft","NWIS"
"1441","USGS-MA","USGS Massachusetts Water Science Center","USGS-414105070015801","MA-HJW  131","Well",NA,"01090002",NA,NA,NA,NA,41.6848337,-70.0322389,24000,"5","seconds","Interpolated from MAP.","NAD83","25.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19660623,57,"ft",68,"ft","NWIS"
"1442","USGS-MA","USGS Massachusetts Water Science Center","USGS-414105070015802","MA-HJW  163","Well",NA,"01090002",NA,NA,NA,NA,41.6848337,-70.0322389,24000,"1","seconds","Interpolated from MAP.","NAD83","30.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19690520,57,"ft",58,"ft","NWIS"
"1443","USGS-MA","USGS Massachusetts Water Science Center","USGS-414105070353001","MA-BHW   29-0072","Well",NA,"01090002",NA,NA,NA,NA,41.6840539,-70.5906051,24000,".1","seconds","Interpolated from Digital MAP.","NAD83","52.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",NA,71.9,"ft",NA,NA,"NWIS"
"1444","USGS-MA","USGS Massachusetts Water Science Center","USGS-414107070020801","MA-HJW  130","Well",NA,"01090002",NA,NA,NA,NA,41.6853893,-70.0350167,24000,"5","seconds","Interpolated from MAP.","NAD83","35.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19660609,56,"ft",70,"ft","NWIS"
"1445","USGS-MA","USGS Massachusetts Water Science Center","USGS-414107070020802","MA-HJW  161","Well",NA,"01090002",NA,NA,NA,NA,41.6853893,-70.0350167,24000,"1","seconds","Interpolated from MAP.","NAD83","30.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19690520,55,"ft",55,"ft","NWIS"
"1446","USGS-MA","USGS Massachusetts Water Science Center","USGS-414108070080301","MA-DGW  160","Well",NA,"01090002",NA,NA,NA,NA,41.6856665,-70.1336295,24000,"1","seconds","Interpolated from MAP.","NAD83","13.64","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19720202,53,"ft",65,"ft","NWIS"
"1447","USGS-MA","USGS Massachusetts Water Science Center","USGS-414108070105901","MA-YAW   55","Well",NA,"01090002",NA,NA,NA,NA,41.6856663,-70.1825193,24000,"1","seconds","Interpolated from MAP.","NAD83","30.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19580812,64,"ft",73,"ft","NWIS"
"1448","USGS-MA","USGS Massachusetts Water Science Center","USGS-414108070105902","MA-YAW  146","Well",NA,"01090002",NA,NA,NA,NA,41.6856663,-70.1825193,24000,"1","seconds","Interpolated from MAP.","NAD83","19.80","feet","1","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",196309,62,"ft",63,"ft","NWIS"
"1449","USGS-MA","USGS Massachusetts Water Science Center","USGS-414108070110101","MA-YAW   53","Well",NA,"01090002",NA,NA,NA,NA,41.6856663,-70.1825193,24000,"1","seconds","Interpolated from MAP.","NAD83","23.50","feet","1.","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",196309,65.6,"ft",67,"ft","NWIS"
"1450","USGS-MA","USGS Massachusetts Water Science Center","USGS-414109070020601","MA-HJW  128","Well",NA,"01090002",NA,NA,NA,NA,41.6859448,-70.0344611,24000,"5","seconds","Interpolated from MAP.","NAD83","20.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19651001,47,"ft",60,"ft","NWIS"
"1451","USGS-MA","USGS Massachusetts Water Science Center","USGS-414109070020602","MA-HJW  162","Well",NA,"01090002",NA,NA,NA,NA,41.6859448,-70.0344611,24000,"1","seconds","Interpolated from MAP.","NAD83","20.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19690721,48.5,"ft",48.5,"ft","NWIS"
"1452","USGS-MA","USGS Massachusetts Water Science Center","USGS-414109070030101","MA-HJW   56","Well",NA,"01090002",NA,NA,NA,NA,41.6859447,-70.0497392,24000,"1","seconds","Interpolated from MAP.","NAD83","45.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19551203,68,"ft",69.5,"ft","NWIS"
"1453","USGS-MA","USGS Massachusetts Water Science Center","USGS-414109070110101","MA-YAW   51","Well",NA,"01090002",NA,NA,NA,NA,41.6859441,-70.1830748,24000,"1","seconds","Interpolated from MAP.","NAD83","22.30","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19580625,60,"ft",65,"ft","NWIS"
"1454","USGS-MA","USGS Massachusetts Water Science Center","USGS-414109070110102","MA-YAW  144","Well",NA,"01090002",NA,NA,NA,NA,41.6859441,-70.1830748,24000,"1","seconds","Interpolated from MAP.","NAD83","22.20","feet","1.","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",196309,60,"ft",61,"ft","NWIS"
"1455","USGS-MA","USGS Massachusetts Water Science Center","USGS-414109070151001","MA-YAW   43","Well",NA,"01090002",NA,NA,NA,NA,41.6859437,-70.2522428,24000,"1","seconds","Interpolated from MAP.","NAD83","42.50","feet","1","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",1953,56,"ft",56.8,"ft","NWIS"
"1456","USGS-MA","USGS Massachusetts Water Science Center","USGS-414114070030501","MA-HJW   49","Well",NA,"01090002",NA,NA,NA,NA,41.6873336,-70.0508503,24000,"1","seconds","Interpolated from MAP.","NAD83","40.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19550603,65,"ft",67.2,"ft","NWIS"
"1457","USGS-MA","USGS Massachusetts Water Science Center","USGS-414114070030701","MA-HJW   55","Well",NA,"01090002",NA,NA,NA,NA,41.6873336,-70.0514059,24000,"1","seconds","Interpolated from MAP.","NAD83","40.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",195509,60,"ft",60,"ft","NWIS"
"1458","USGS-MA","USGS Massachusetts Water Science Center","USGS-414116070110201","MA-YAW   54","Well",NA,"01090002",NA,NA,NA,NA,41.6878885,-70.1833526,24000,"1","seconds","Interpolated from MAP.","NAD83","28.00","feet","1.","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19690505,70,"ft",71,"ft","NWIS"
"1459","USGS-MA","USGS Massachusetts Water Science Center","USGS-414119070251201","MA-A1W  291","Well",NA,"01090002",NA,NA,NA,NA,41.6887197,-70.4194698,24000,"1","seconds","Interpolated from MAP.","NAD83","59.81","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750208,69,"ft",75,"ft","NWIS"
"1460","USGS-MA","USGS Massachusetts Water Science Center","USGS-414128070182601","MA-A1W  228 BRNSTBL FD  PH LN 1","Well",NA,"01090002",NA,NA,NA,NA,41.6912208,-70.3066888,24000,"1","seconds","Interpolated from MAP.","NAD83","41.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Moraine Deposits, Except Ground Moraine and Drumlins","Unconfined single aquifer",195309,59,"ft",59,"ft","NWIS"
"1461","USGS-MA","USGS Massachusetts Water Science Center","USGS-414130069594101","MA-CGW  211","Well",NA,"01090002",NA,NA,NA,NA,41.6917782,-69.9941827,24000,"1","seconds","Interpolated from MAP.","NAD83","45.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19700407,128,"ft",128,"ft","NWIS"
"1462","USGS-MA","USGS Massachusetts Water Science Center","USGS-414137070503702","MA-MJW   44","Well",NA,"01090002",NA,NA,NA,NA,41.693715,-70.8430925,NA,"Unknown","Unknown","Interpolated from MAP.","NAD83","20","feet","10","feet","Unknown.","NGVD29","US",25,"023","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Confined single aquifer",NA,81,"ft",NA,NA,"NWIS"
"1463","USGS-MA","USGS Massachusetts Water Science Center","USGS-414138070294501","MA-SDW  277","Well",NA,"01090002",NA,NA,NA,NA,41.6939966,-70.4953053,24000,"5","seconds","Interpolated from MAP.","NAD83","140.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19710301,133,"ft",139,"ft","NWIS"
"1464","USGS-MA","USGS Massachusetts Water Science Center","USGS-414140069581801","MA-CGW  177","Well",NA,"01090002",NA,NA,NA,NA,41.694556,-69.9711267,24000,"1","seconds","Interpolated from MAP.","NAD83","37.83","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750619,48.9,"ft",50,"ft","NWIS"
"1465","USGS-MA","USGS Massachusetts Water Science Center","USGS-414140070113901","MA-YAW  135","Well",NA,"01090002",NA,NA,NA,NA,41.6945549,-70.1936307,24000,"1","seconds","Interpolated from MAP.","NAD83","25.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19731215,71,"ft",71,"ft","NWIS"
"1466","USGS-MA","USGS Massachusetts Water Science Center","USGS-414140070113902","MA-YAW  127","Well",NA,"01090002",NA,NA,NA,NA,41.6945549,-70.1936307,24000,"1","seconds","Interpolated from MAP.","NAD83","18.40","feet","1.","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",197603,70,"ft",70,"ft","NWIS"
"1467","USGS-MA","USGS Massachusetts Water Science Center","USGS-414144070113601","MA-YAW   91","Well",NA,"01090002",NA,NA,NA,NA,41.695666,-70.1927973,24000,"1","seconds","Interpolated from MAP.","NAD83","20.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,NA,19731218,75,"ft",75,"ft","NWIS"
"1468","USGS-MA","USGS Massachusetts Water Science Center","USGS-414144070113602","MA-YAW  126","Well",NA,"01090002",NA,NA,NA,NA,41.695666,-70.1927973,24000,"1","seconds","Interpolated from MAP.","NAD83","16.30","feet","1.","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",197602,75,"ft",75,"ft","NWIS"
"1469","USGS-MA","USGS Massachusetts Water Science Center","USGS-414148070093801","MA-DGW    3","Well",NA,"01090002",NA,NA,NA,NA,41.6967772,-70.160019,24000,"1","seconds","Interpolated from MAP.","NAD83","23.40","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19460710,40.4,"ft",41.7,"ft","NWIS"
"1470","USGS-MA","USGS Massachusetts Water Science Center","USGS-414149070504901","MA-MJW  120","Well",NA,"01090002",NA,NA,NA,NA,41.6970483,-70.8464259,24000,"1","seconds","Interpolated from MAP.","NAD83","18.10","feet","1","feet","Level or other surveyed method.","NGVD29","US",25,"023","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated",NA,19790517,66,"ft",66,"ft","NWIS"
"1471","USGS-MA","USGS Massachusetts Water Science Center","USGS-414149070560402","MA-NGW   24","Well",NA,"01090002",NA,NA,NA,NA,41.6970478,-70.933928,NA,"1","seconds","Interpolated from MAP.","NAD83","98.00","feet","10","feet","Interpolated from topographic map.","NGVD29","US",25,"005",NA,NA,NA,1952,205,"ft",NA,NA,"NWIS"
"1472","USGS-MA","USGS Massachusetts Water Science Center","USGS-414153070280101","MA-SDW  532","Well",NA,"01090002",NA,NA,NA,NA,41.6981635,-70.4664156,25000,"1","seconds","Interpolated from MAP.","NAD83","85","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001",NA,NA,"Unconfined single aquifer",NA,NA,NA,NA,NA,"NWIS"
"1473","USGS-MA","USGS Massachusetts Water Science Center","USGS-414202070275801","MA-SDW  256","Well",NA,"01090002",NA,NA,NA,NA,41.7006634,-70.4655822,24000,"1","seconds","Interpolated from MAP.","NAD83","80.57","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",197009,95,"ft",95,"ft","NWIS"
"1474","USGS-MA","USGS Massachusetts Water Science Center","USGS-414203070133201","MA-YAW  103","Well: Multiple wells",NA,"01090002",NA,NA,NA,NA,41.7009435,-70.2250201,24000,"1","seconds","Interpolated from MAP.","NAD83","20.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",1946,48,"ft",NA,NA,"NWIS"
"1475","USGS-MA","USGS Massachusetts Water Science Center","USGS-414207070092001","MA-DGW   66","Well",NA,"01090002",NA,NA,NA,NA,41.7020549,-70.1550189,24000,"1","seconds","Interpolated from MAP.","NAD83","35.40","feet","5.","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19610411,46,"ft",46,"ft","NWIS"
"1476","USGS-MA","USGS Massachusetts Water Science Center","USGS-414211070370501","MA-BHW  221","Well",NA,"01090002",NA,NA,NA,NA,41.703006,-70.6175783,24000,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4.97","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750604,93.5,"ft",102,"ft","NWIS"
"1477","USGS-MA","USGS Massachusetts Water Science Center","USGS-414211070370502","MA-BHW  222","Well",NA,"01090002",NA,NA,NA,NA,41.7030032,-70.6175727,24000,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4.97","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750604,97,"ft",102,"ft","NWIS"
"1478","USGS-MA","USGS Massachusetts Water Science Center","USGS-414211070370503","MA-BHW  223","Well",NA,"01090002",NA,NA,NA,NA,41.7030032,-70.6175727,24000,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4.97","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750604,59,"ft",102,"ft","NWIS"
"1479","USGS-MA","USGS Massachusetts Water Science Center","USGS-414211070370504","MA-BHW  224","Well",NA,"01090002",NA,NA,NA,NA,41.7030032,-70.6175727,NA,".01","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","4.97","feet",".5","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750604,27,"ft",102,"ft","NWIS"
"1480","USGS-MA","USGS Massachusetts Water Science Center","USGS-414215070225101","MA-A1W  344","Well",NA,"01090002",NA,NA,NA,NA,41.7042753,-70.380302,24000,"1","seconds","Interpolated from MAP.","NAD83","20.00","feet","5","feet","Interpolated from topographic map.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)","Stratified Deposits, Undifferentiated","Unconfined single aquifer",19750402,66,"ft",67,"ft","NWIS"
"1481","USGS-MA","USGS Massachusetts Water Science Center","USGS-414218070362501","MA-BHW    2","Well",NA,"01090002",NA,NA,NA,NA,41.7051061,-70.6064196,24000,"1","seconds","Interpolated from MAP.","NAD83","21.50","feet","2","feet","Level or other surveyed method.","NGVD29","US",25,"001","Sand and gravel aquifers (glaciated regions)",NA,"Unconfined single aquifer",19390504,55,"ft",55,"ft","NWIS"
