OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-IL,USGS Illinois Water Science Center,USGS-414338087315701,37N15E- 5.5f1,Well,,04040001,,,,,41.7272574,-87.532545,24000,5,seconds,Interpolated from MAP.,NAD83,594.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,031,Cambrian-Ordovician aquifer system,Ironton-Galesville,,1887,2080,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414338088185501,38N 8E-34.6b1,Well,,07120007,,,,,41.7272517,-88.3153483,24000,5,seconds,Interpolated from MAP.,NAD83,670,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197506,1378,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414340087343201,bh6 warren school,Well,,07120003,,,,,41.7278125,-87.5756021,,5,seconds,Interpolated from MAP.,NAD83,603.15,feet,.1,feet,Level or other surveyed method.,NGVD29,US,17,031,Silurian-Devonian aquifers,Niagaran Series,Unconfined single aquifer,19920206,21,ft,21,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414343088204001,38N 8E-32.3c1,Well,,07120007,,,,,41.7286406,-88.3445158,24000,5,seconds,Interpolated from MAP.,NAD83,640,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,718,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414346088191001,38N 8E-34.8d2,Well,,07120007,,,,,41.7294739,-88.3195152,24000,5,seconds,Interpolated from MAP.,NAD83,665,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Niagaran Series,,,65,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414346088191101,38N 8E-34.8d1,Well,,07120007,,,,,41.7294739,-88.3197929,24000,5,seconds,Interpolated from MAP.,NAD83,665,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,,,,,147,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414350088004901,38N11E-31.1a2,Well,,07120004,,,,,41.7305863,-88.0136724,,Unknown,Unknown,Interpolated from MAP.,NAD83,778,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,379,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414350088005001,38N11E-31.1a1,Well,,07120004,,,,,41.7305863,-88.0139501,,Unknown,Unknown,Interpolated from MAP.,NAD83,772,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,401,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414355088022801,38N10E-36.5b1,Well,,07120004,,,,,41.731975,-88.0411733,,Unknown,Unknown,Interpolated from MAP.,NAD83,755,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,361,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414356088183101,38N 8E-34.4e1,Well,,07120007,,,,,41.7322517,-88.3086816,24000,5,seconds,Interpolated from MAP.,NAD83,667,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,80,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414357087501401,37N12E- 2.8h1,Well,,07120004,,,,,41.7325321,-87.8372778,24000,5,seconds,Interpolated from MAP.,NAD83,686.00,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,031,,,,196205,1608,ft,1608,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414357088183401,38N 8E-34.4e2,Well,,07120007,,,,,41.7325294,-88.3095149,24000,5,seconds,Interpolated from MAP.,NAD83,670,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Sand and gravel aquifers (glaciated regions),Quaternary System,,,500,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414400088075001,37N 9E-12.8c1,Well,,07120004,,,,,41.7333634,-88.1306206,,Unknown,Unknown,Interpolated from MAP.,NAD83,645,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,1441,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414402088205101,38N 8E-32.4f1,Well,,07120007,,,,,41.7339183,-88.3475716,24000,5,seconds,Interpolated from MAP.,NAD83,642.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,1958,1333,ft,1353,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414403088074501,38N10E-31.1e1,Well,,07120004,,,,,41.7341968,-88.1292317,,Unknown,Unknown,Interpolated from MAP.,NAD83,650,feet,10,feet,Unknown.,NGVD29,US,17,043,,,,,200,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414407088074001,38N 9E-,Well,,07120004,,,,,41.7353079,-88.1278428,,Unknown,Unknown,Interpolated from MAP.,NAD83,657,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,1500,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414407088190501,38N 8E-34.8g1,Well,,07120007,,,,,41.7353072,-88.3181264,24000,5,seconds,Interpolated from MAP.,NAD83,650.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,1952,2139,ft,2139,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414411088170401,38N 8E-35.2g1,Well,,07120007,,,,,41.7364183,-88.2845143,24000,5,seconds,Interpolated from MAP.,NAD83,710,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,250,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414417087315501,38N15E-32.2a1,Well,,04040002,,,,,41.7380908,-87.5319897,24000,1,minutes,Interpolated from MAP.,NAD83,584,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,031,Cambrian-Ordovician aquifer system,Ironton-Galesville,,1930,1660,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414419088184201,38N 8E-27.2a1,Well,,07120007,,,,,41.7386405,-88.3117374,,1,seconds,Interpolated from MAP.,NAD83,662.12,feet,0.1,feet,Level or other surveyed method.,NGVD29,US,17,089,,,,1915,2185,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414421088171301,38N 8E-26.3a2,Well,,07120007,,,,,41.7391961,-88.2870145,24000,5,seconds,Interpolated from MAP.,NAD83,715,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,210,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414423088171501,38N 8E-26.3a1,Well,,07120007,,,,,41.7397516,-88.28757,24000,5,seconds,Interpolated from MAP.,NAD83,705,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,208,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414423088230801,38N 7E-25.5b1,Well,,07120007,,,,,41.7397516,-88.3856283,24000,5,seconds,Interpolated from MAP.,NAD83,665,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197305,1420,ft,1420,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414425087574701,38N11E-34.5f1,Well,,07120004,,,,,41.7403089,-87.9631154,24000,5,seconds,Interpolated from MAP.,NAD83,700,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,197005,284,ft,284,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414428088054901,38N10E-33.4h1,Well,,07120004,,,,,41.7411414,-88.0970086,24000,5,seconds,Interpolated from MAP.,NAD83,748.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,,,,197808,1550,ft,1572,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414431087580501,38N11E-34.7g1,Well,,07120004,,,,,41.7419755,-87.9681156,24000,5,seconds,Interpolated from MAP.,NAD83,710,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,196908,299,ft,299,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414441087583901,38N11E-28.8a2,Well,,07120004,,,,,41.7447532,-87.9775604,,Unknown,Unknown,Interpolated from MAP.,NAD83,765,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,310,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414441087583902,38N11E-28.8a1,Well,,07120004,,,,,41.7447532,-87.9775604,,Unknown,Unknown,Interpolated from MAP.,NAD83,,,,,,,US,17,043,,,,,320,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414441088031101,38N10E-26.1b1,Well,,07120004,,,,,41.7447527,-88.0531184,,Unknown,Unknown,Interpolated from MAP.,NAD83,735,feet,1,feet,Unknown.,NGVD29,US,17,043,,,,,364,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414442087325701,"bh4s, st. michaels church",Well,,04040002,,,,,41.745035,-87.5492126,,5,seconds,Interpolated from MAP.,NAD83,586.26,feet,.1,feet,Level or other surveyed method.,NGVD29,US,17,031,,,Unconfined single aquifer,19920203,13,ft,13,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414442087325702,38N15E-32.2e (USEPA BH4D),Well,,04040002,,,,,41.745035,-87.5492126,,5,seconds,Interpolated from MAP.,NAD83,587,feet,1,feet,Level or other surveyed method.,NGVD29,US,17,031,Silurian-Devonian aquifers,Niagaran Series,,19920203,33,ft,33,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414444088194801,38N 8E-28.4e1,Well,,07120007,,,,,41.7455849,-88.3300713,24000,1,seconds,Interpolated from MAP.,NAD83,630,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,,,,1915,,,2262,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414451088080701,38N10E-30.4d1,Well,,07120004,,,,,41.74753,-88.1353433,24000,5,seconds,Interpolated from MAP.,NAD83,687,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,196203,247,ft,247,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414451088080801,38N10E-30.4d2,Well,,07120004,,,,,41.74753,-88.1356211,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,690,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,,,,196706,1478,ft,1478,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414453087582501,38N11E-28.1c1,Well,,07120004,,,,,41.7497532,-87.975616,24000,5,seconds,Interpolated from MAP.,NAD83,760,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,,317,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414458088013801,38N11E-30.6d1,Well,,07120004,,,,,41.7494751,-88.0272844,,10,seconds,Interpolated from MAP.,NAD83,,,,,,,US,17,043,,,,,396,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414459087583401,38N11E-28.1c2,Well,,07120004,,,,,41.7497532,-87.9761716,24000,5,seconds,Interpolated from MAP.,NAD83,761.00,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,,,,196802,1612,ft,1612,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414500087581601,38N11E-27.8d1,Well,,07120004,,,,,41.7505865,-87.9720049,24000,5,seconds,Interpolated from MAP.,NAD83,750,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,,310,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414500087582501,38N11E-28.1d1,Well,,07120004,,,,,41.7511421,-87.9758939,24000,5,seconds,Interpolated from MAP.,NAD83,756,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,196709,322,ft,322,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414501088140601,38N 9E-29.5f1,Well,,07120007,,,,,41.7503073,-88.2350688,24000,5,seconds,Interpolated from MAP.,NAD83,688,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,043,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197310,1420,ft,1420,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414503088164801,38N 8E-25.8g2,Well,,07120007,,,,,41.7508627,-88.28007,24000,5,seconds,Interpolated from MAP.,NAD83,720,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,195609,253,ft,253,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414507088203201,38N 8E-29.2h1,Well,,07120007,,,,,41.7519738,-88.342294,24000,5,seconds,Interpolated from MAP.,NAD83,670,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ancell Group,,195103,1719,ft,2150,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414508088220801,38N 8E-19.5a1,Well,,07120007,,,,,41.7522515,-88.3689615,24000,5,seconds,Interpolated from MAP.,NAD83,685.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,196204,1424,ft,2150,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414511088461601,38N 4E-15.8d1,Well,,07120007,,,,,41.7530852,-88.7711935,24000,5,seconds,Interpolated from MAP.,NAD83,810,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,037,Cambrian-Ordovician aquifer system,Galena-Platteville Groups,,196310,400,ft,400,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414515088464001,38N 4E-16.2d1,Well,,07120007,,,,,41.7541963,-88.7778605,24000,5,seconds,Interpolated from MAP.,NAD83,825,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,037,Cambrian-Ordovician aquifer system,Galena-Platteville Groups,,194609,400,ft,400,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414519088165501,38N 8E-26.1d1,Well,,07120007,,,,,41.7553071,-88.2820147,,Unknown,Unknown,Interpolated from MAP.,NAD83,710,feet,10,feet,Unknown.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,250,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414519088170201,38N 8E-26.2d1,Well,,07120007,,,,,41.7553071,-88.2839592,,Unknown,Unknown,Interpolated from MAP.,NAD83,710,feet,10,feet,Unknown.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,180,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414519088170701,38N 8E-26.2d2,Well,,07120007,,,,,41.7553071,-88.2853481,,Unknown,Unknown,Interpolated from MAP.,NAD83,712,feet,1,feet,Unknown.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,196,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414529088264301,38N 7E-21.5e1,Well,,07120007,,,,,41.7580848,-88.4453526,24000,5,seconds,Interpolated from MAP.,NAD83,725.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Sand and gravel aquifers (glaciated regions),Quaternary System,,196106,107,ft,107,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414529088264302,38N 7E-21.5e2,Well,,07120007,,,,,41.7580848,-88.4453526,24000,1,seconds,Interpolated from MAP.,NAD83,722,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Sand and gravel aquifers (glaciated regions),Quaternary System,,196102,110,ft,110,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414529088291901,38N 7E-19.7e1,Well,,07120007,,,,,41.7580847,-88.4886871,,Unknown,Unknown,Interpolated from MAP.,NAD83,705,feet,1,feet,Unknown.,NGVD29,US,17,089,,,,,1475,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414530088013701,38N11E-19.6a1,Well,,07120004,,,,,41.7583639,-88.0270069,24000,5,seconds,Interpolated from MAP.,NAD83,790,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,197610,383,ft,383,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414531088162601,38N 8E-24.5c1,Well,,07120007,,,,,41.7586404,-88.273959,24000,Unknown,Unknown,Interpolated from MAP.,NAD83,709,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,185,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414531088164201,38N 8E-24.7c1,Well,,07120007,,,,,41.7586404,-88.2784036,24000,5,seconds,Interpolated from MAP.,NAD83,722.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,196109,2150,ft,2150,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414539088162601,38N 8E-24.5e1,Well,,07120007,,,,,41.7608626,-88.273959,24000,5,seconds,Interpolated from MAP.,NAD83,719,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,176,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414540089415701,21N 7E-33.5d2,Well,,07090005,,,,,41.7611423,-89.6992743,24000,5,seconds,Interpolated from MAP.,NAD83,640,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,195,Sand and gravel aquifers (glaciated regions),Quaternary System,,198305,131,ft,131.5,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414541089420101,21N 7E-33.5c1,Well,,07090005,,,,,41.7614201,-89.7003854,24000,5,seconds,Interpolated from MAP.,NAD83,641,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,195,Sand and gravel aquifers (glaciated regions),Quaternary System,,,136,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414542088161701,38N 8E-24.4e1,Well,,07120007,,,,,41.761696,-88.271459,24000,5,seconds,Interpolated from MAP.,NAD83,708,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,185,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414548089441301,21N 7E-31.4c1,Well,,07090005,,,,,41.7633641,-89.7370534,24000,5,seconds,Interpolated from MAP.,NAD83,643,feet,1,feet,Unknown.,NGVD29,US,17,195,Sand and gravel aquifers (glaciated regions),Quaternary System,,,105,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414550089420301,21N 7E-33.5d1,Well,,07090005,,,,,41.76392,-89.700941,24000,5,seconds,Interpolated from MAP.,NAD83,641,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,195,Sand and gravel aquifers (glaciated regions),Quaternary System,,,70,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414551089440101,21N 7E-31.3d2,Well,,07090005,,,,,41.7641974,-89.7337199,24000,5,seconds,Interpolated from MAP.,NAD83,640,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,195,Sand and gravel aquifers (glaciated regions),Quaternary System,,,38,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414554088195601,38N 8E-21.5g1,Well,,07120007,,,,,41.7650292,-88.3322941,24000,5,seconds,Interpolated from MAP.,NAD83,680.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,,,,1924,2299,ft,2299,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414554089440101,21N 7E-31.3d1,Well,,07090005,,,,,41.7650308,-89.73372,24000,5,seconds,Interpolated from MAP.,NAD83,640,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,195,,,,,38,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414556088231801,38N 7E-24.6h1,Well,,07120007,,,,,41.7655847,-88.3884068,24000,5,seconds,Interpolated from MAP.,NAD83,673.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197206,1447,ft,1447,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414557088003101,38N11E-20.6e1,Well,,07120004,,,,,41.7658639,-88.0086732,24000,5,seconds,Interpolated from MAP.,NAD83,752,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,196908,320,ft,320,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414557088033901,38N10E-23.4e1,Well,,07120004,,,,,41.7658636,-88.060897,,Unknown,Unknown,Interpolated from MAP.,NAD83,740,feet,10,feet,Unknown.,NGVD29,US,17,043,,,,,360,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414558088174601,38N 8E-23.7h1,Well,,07120007,,,,,41.7661403,-88.296182,24000,5,seconds,Interpolated from MAP.,NAD83,695.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,089,,,,1923,,,2285,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414600087500901,38N12E-23.7c1,Well,,07120004,,,,,41.7666986,-87.8358898,24000,1,minutes,Interpolated from MAP.,NAD83,587,feet,5,feet,Unknown.,NGVD29,US,17,031,,,,19140101,1870,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414600088101801,38N 9E-23.2g1,Well,,07120004,,,,,41.7666964,-88.1717339,24000,5,seconds,Interpolated from MAP.,NAD83,700,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,195607,210,ft,210,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414601088101801,38N 9E-14.3h1,Well,,07120004,,,,,41.7669741,-88.1717339,24000,5,seconds,Interpolated from MAP.,NAD83,683,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,196602,250,ft,250,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414602087564601,38N11E-23.5e2,Well,,07120004,,,,,41.7672533,-87.9461712,24000,5,seconds,Interpolated from MAP.,NAD83,735,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,197402,1647,ft,1647,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414603087564701,38N11E-23.5e1,Well,,07120004,,,,,41.7675311,-87.946449,24000,5,seconds,Interpolated from MAP.,NAD83,735,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian Dolomite,,,320,ft,320,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414603088521601,38N 3E-15.2d1,Well,,07120007,,,,,41.7675295,-88.8711976,24000,5,seconds,Interpolated from MAP.,NAD83,895.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,037,Sand and gravel aquifers (glaciated regions),Quaternary System,,197204,158,ft,158,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414604088162401,38N 8E-24.5h1,Well,,07120007,,,,,41.767807,-88.2734037,24000,5,seconds,Interpolated from MAP.,NAD83,705,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,169,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414606088383701,38N 5E-15.2d1,Well,,07120007,,,,,41.7683627,-88.6436909,24000,5,seconds,Interpolated from MAP.,NAD83,750,feet,10,feet,Interpolated from topographic map.,NGVD29,US,17,037,Cambrian-Ordovician aquifer system,St. Peter Sandstone,,1913,708,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414608088112001,38N 9E-22.2h1,Well,,07120004,,,,,41.7689185,-88.1889567,24000,5,seconds,Interpolated from MAP.,NAD83,701,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian System,,196601,248,ft,248,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414608088375201,38N 5E-14.4d1,Well,,07120007,,,,,41.7689183,-88.6311906,24000,5,seconds,Interpolated from MAP.,NAD83,735,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,037,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,Confined single aquifer,1963,573,ft,605,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414610088171501,38N 8E-14.3a1,Well,,07120007,,,,,41.7694736,-88.2875708,24000,5,seconds,Interpolated from MAP.,NAD83,721,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,700,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414611088171801,38N 8E-14.3a2,Well,,07120007,,,,,41.7697514,-88.2884042,24000,5,seconds,Interpolated from MAP.,NAD83,712,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Cambrian-Ordovician aquifer system,Ordovician-Cambrian Systems,,,805,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414613087565601,38N11E-23.6g1,Well,,07120004,,,,,41.7703088,-87.9489492,24000,5,seconds,Interpolated from MAP.,NAD83,730,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,043,Silurian-Devonian aquifers,Silurian Dolomite,,197006,320,ft,320,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414614087534901,38N12E-20.8f1,Well,,07120004,,,,,41.770587,-87.897003,24000,5,seconds,Interpolated from MAP.,NAD83,705.00,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,17,031,Silurian-Devonian aquifers,Silurian System,,197006,402,ft,402,ft,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414614088171701,38N 8E-14.3b1,Well,,07120007,,,,,41.7705847,-88.2881264,24000,5,seconds,Interpolated from MAP.,NAD83,712,feet,1,feet,Interpolated from topographic map.,NGVD29,US,17,089,Silurian-Devonian aquifers,Silurian System,,,700,ft,,,NWIS
USGS-IL,USGS Illinois Water Science Center,USGS-414617088085801,38N 9E-13.2b2,Well,,07120004,,,,,41.7714187,-88.1495111,24000,1,seconds,Interpolated from MAP.,NAD83,680.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,17,043,,,,19580103,1445,ft,1445,ft,NWIS
