OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-WI,USGS Wisconsin Water Science Center,USGS-442955088071502,BN-23/20E/06-1267       ONEIDA FH11,Well,,04030204,,,,,44.4986019,-88.1209368,24000,1,seconds,Interpolated from MAP.,NAD83,695.00,feet,1,feet,Level or other surveyed method.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19851002,45,ft,45,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442955088071503,ONEIDA SEEPAGE RUNOFF,Stream,,04030204,,,,,44.4986019,-88.1209368,,1,seconds,Interpolated from MAP.,NAD83,695,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442955088072801,BN-23/20E/06-1263       ONEIDA FH7,Well,,04030204,,,,,44.4986018,-88.1245479,,1,minutes,Interpolated from MAP.,NAD83,695.65,feet,25,feet,Unknown.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,,17,ft,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442955088072802,BN-23/20E/06-1264       ONEIDA FH8,Well,,04030204,,,,,44.4986018,-88.1245479,24000,1,seconds,Interpolated from MAP.,NAD83,692.47,feet,.01,feet,Level or other surveyed method.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19850710,28.4,ft,28.4,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442955088072803,BN-23/20E/06-1265       ONEIDA FH12,Well,,04030204,,,,,44.4986018,-88.1245479,24000,1,seconds,Interpolated from MAP.,NAD83,693.68,feet,.01,feet,Level or other surveyed method.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19851002,17.5,ft,17.5,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442955088073001,BN-23/20E/06-1274       U.S.G.S.,Well,,04030204,,,,,44.4986018,-88.1251034,,1,seconds,Interpolated from MAP.,NAD83,700.25,feet,.01,feet,Level or other surveyed method.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Quaternary System,Unconfined single aquifer,,52,ft,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-442956088093501,BN-23/19E/02-1185,Well,,04030204,,,,,44.4988791,-88.1598255,24000,1,seconds,Interpolated from MAP.,NAD83,680.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Cambrian-Ordovician aquifer system,Sinnipee Group,,19791112,123,ft,123,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443004089080801,WP-23/11E/02-1950,Well,,04030202,,,,,44.5012778,-89.1354444,,.5,seconds,Interpolated from Digital MAP.,NAD83,,,,,,,US,55,135,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19960314,141,ft,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443007088081601,BN-23/19E/01-1268       U.S.G.S.,Well,,04030204,,,,,44.501935,-88.1378812,24000,1,seconds,Interpolated from MAP.,NAD83,715.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19860616,30,ft,30,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443010087584001,BN-24/21E/32-0021,Well,,04030204,,,,,44.5027705,-87.9778806,24000,1,seconds,Interpolated from MAP.,NAD83,601.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19380101,973,ft,973,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443012087362500,"DISCOVERY FARMS WATERWAY SITE NO. 3 NR KEWAUNEE,WI","Facility: Field, Pasture, Orchard, or Nursery",,04030102,0.0206,sq mi,,,44.5033333,-87.6069444,24000,1,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,742,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,061,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443012088045001,BN-23/20E/PC-0295,Well,,04030204,,,,,44.5033247,-88.0806591,24000,10,seconds,Interpolated from MAP.,NAD83,638.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19771006,826,ft,826,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443014087362500,"DISCOVERY FARMS TILE SITE NUMBER 2 NR KEWAUNEE, WI",Subsurface: Groundwater drain,,04030102,0.0206,sq mi,,,44.5038863,-87.6070328,24000,1,seconds,Interpolated from MAP.,NAD83,745,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,061,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443015089244601,PT-23/09E/04-0065,Well,,07070003,,,,,44.5041379,-89.412893,24000,5,seconds,Interpolated from MAP.,NAD83,1189.60,feet,.1,feet,Level or other surveyed method.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19240101,102,ft,102,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443020088083001,"JONAS CIRCLE POND AT GREEN BAY, WI",Stream,,04030204,,,,,44.5055461,-88.14177,24000,1,seconds,Interpolated from MAP.,NAD83,720,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443022090133001,WD-23/02E/02-0826,Well,,07040007,,,,,44.5060735,-90.225133,24000,1,seconds,Interpolated from MAP.,NAD83,1249.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,,,,19760805,83,ft,83,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443024090175501,WD-23/02E/05-0860,Well,,07040007,,,,,44.5066292,-90.2987447,24000,1,seconds,Interpolated from MAP.,NAD83,1070.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,,,19760913,80,ft,80,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443025088010601,BN-24/20E/36-0006,Well,,04030204,,,,,44.506659,-88.0189927,24000,1,seconds,Interpolated from MAP.,NAD83,591.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19060101,911,ft,911,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443035088045501,BN-24/20E/33-0099,Well,,04030204,,,,,44.5097137,-88.082048,24000,1,seconds,Interpolated from MAP.,NAD83,642,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19520101,777,ft,777,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443035089574801,WD-23/05E/06-0897,Well,,07070003,,,,,44.5096824,-89.963462,24000,1,seconds,Interpolated from MAP.,NAD83,1125,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19761103,194,ft,194,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443036087515701,BN-24/22E/32-0832,Well,,04030204,,,,,44.5099937,-87.8659313,24000,1,seconds,Interpolated from MAP.,NAD83,790.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Silurian-Devonian aquifers,Silurian System,,19790920,123,ft,123,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443037088031201,BN-24/20E/34-0001,Well,,04030204,,,,,44.5102696,-88.053437,24000,1,seconds,Interpolated from MAP.,NAD83,631.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19280101,865,ft,865,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443039089530301,WD-23/05E/02-0891,Well,,07070003,,,,,44.5107955,-89.8842929,24000,1,seconds,Interpolated from MAP.,NAD83,1141.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,,,19790310,122,ft,122,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443039090035201,WD-23/04E/05-0862,Well,,07070003,,,,,44.5107935,-90.0645752,24000,1,seconds,Interpolated from MAP.,NAD83,1120.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,,,,19680701,120,ft,120,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443042088101201,DUCK CREEK E,Stream,,04030204,,,,,44.5116569,-88.1701033,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443043089030601,WP-24/12E/33-0606,Well,,04030202,,,,,44.5119248,-89.0517766,24000,5,seconds,Interpolated from MAP.,NAD83,930.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,135,Sand and gravel aquifers (glaciated regions),Quaternary System,,19560309,82,ft,82,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443046089510101,WD-24/05E/36-1081,Well,,07070003,,,,,44.5127408,-89.850403,24000,1,seconds,Interpolated from MAP.,NAD83,1143,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19770810,70,ft,70,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443046092170401,PP-24/16W/26-0039,Well,,07040001,,,,,44.5130556,-92.2905556,62500,1,seconds,Interpolated from Digital MAP.,NAD83,737,feet,10,feet,Interpolated from topographic map.,NAVD88,US,55,091,Cambrian-Ordovician aquifer system,Tunnel City Group,,19660827,140,ft,140,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443051090081501,WD-24/03E/34-0997,Well,,07070003,,,,,44.5141279,-90.1376318,24000,1,seconds,Interpolated from MAP.,NAD83,1089,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19791128,98,ft,98,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443055091360401,BF-24/10W/33-0069,Well,,07040003,,,,,44.5152434,-91.6012682,62500,1,seconds,Interpolated from MAP.,NAD83,925.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,011,Cambrian-Ordovician aquifer system,St. Croixan Series,,19671127,81,ft,81,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443056089334501,PT-24/08E/33-0788,Well,,07070003,,,,,44.5155239,-89.5626183,24000,5,seconds,Interpolated from MAP.,NAD83,1094.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443057090131101,WD-24/02E/35-0952,Well,,07070003,,,,,44.5157957,-90.2198552,24000,1,seconds,Interpolated from MAP.,NAD83,1170,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19680415,150,ft,150,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443100089590501,WD-24/04E/35-1044,Well,,07070003,,,,,44.5166265,-89.9848515,24000,1,seconds,Interpolated from MAP.,NAD83,1123,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19820415,60,ft,60,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443107087560901,BN-24/21E/27-0071,Well,,04030204,,,,,44.5186042,-87.9359345,24000,1,seconds,Interpolated from MAP.,NAD83,668.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19300101,900,ft,900,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443108090010401,WD-24/04E/34-1043,Well,,07070003,,,,,44.5188486,-90.0179078,24000,1,seconds,Interpolated from MAP.,NAD83,1150,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19770902,263,ft,263,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443109088040001,BN-24/20E/27-0007,Well,,04030204,,,,,44.5191584,-88.0667703,24000,1,seconds,Interpolated from MAP.,NAD83,629,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19420101,860,ft,860,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443110087562003,BN-24/21E/27-0112,Well,,04030204,,,,,44.5194375,-87.9389902,24000,1,seconds,Interpolated from MAP.,NAD83,630.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Sand and gravel aquifers (glaciated regions),Quaternary System,,19540101,75,ft,75,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443110090104401,WD-24/03E/32-0994,Well,,07070003,,,,,44.5194063,-90.1790212,24000,1,seconds,Interpolated from MAP.,NAD83,1121,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19740520,130,ft,130,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443113091083001,JA-24/06W/32-0015       STATE HWY COMM,Well,,07040003,,,,,44.5202397,-91.1418226,24000,1,seconds,Interpolated from MAP.,NAD83,1085.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,053,Cambrian-Ordovician aquifer system,Mount Simon Sandstone,Unconfined single aquifer,19650818,200,ft,200,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443120088002901,BN-24/21E/30-0010,Well,,04030204,,,,,44.5222147,-88.0081595,24000,1,seconds,Interpolated from MAP.,NAD83,585.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19390101,900,ft,900,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443120089553301,WD-24/05E/32-1077,Well,,07070003,,,,,44.5221836,-89.9259609,24000,1,seconds,Interpolated from MAP.,NAD83,1120,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19671017,130,ft,130,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443123089321501,PT-24/08E/34-0057,Well,,07070003,,,,,44.5230242,-89.5376178,24000,5,seconds,Interpolated from MAP.,NAD83,1070.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19450419,30,ft,30,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443123089321502,PT-24/08E/34-0110,Well,,07070003,,,,,44.5230242,-89.5376178,24000,5,seconds,Interpolated from MAP.,NAD83,1069.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19450419,50,ft,50,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443123089321503,PT-24/08E/34-0111,Well,,07070003,,,,,44.5230242,-89.5376178,24000,5,seconds,Interpolated from MAP.,NAD83,1069.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19450419,52,ft,52,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443124088084801,DUCK CREEK TC,Stream,,04030204,,,,,44.5233241,-88.14677,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443126089321801,PT-24/08E/34-0399,Well,,07070003,,,,,44.5238576,-89.5384512,24000,5,seconds,Interpolated from MAP.,NAD83,1080.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19600601,53,ft,53,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443130088025601,BN-24/20E/27-0003,Well,,04030204,,,,,44.524992,-88.0489926,24000,1,seconds,Interpolated from MAP.,NAD83,618.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19100101,855,ft,855,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443138089493801,PT-24/06E/29-0651,Well,,07070003,,,,,44.527186,-89.8273468,24000,1,seconds,Interpolated from MAP.,NAD83,1153.00,feet,5,feet,Altimeter.,NGVD29,US,55,097,Other aquifers,Basement Complex Aquifer,,,75,ft,75,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443139090533001,CK-24/04W/29-0577,Well,,07040007,,,,,44.527462,-90.8918143,62500,5,seconds,Interpolated from MAP.,NAD83,1010.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,019,Cambrian-Ordovician aquifer system,Mount Simon Sandstone,,19670622,50,ft,50,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443143088005001,BN-24/20E/25-0033,Well,,04030204,,,,,44.5283257,-88.0131595,24000,5,seconds,Interpolated from MAP.,NAD83,584.00,feet,2.,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19330101,860,ft,860,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443145089574701,WD-24/05E/30-1076,Well,,07070003,,,,,44.5291273,-89.9631842,24000,1,seconds,Interpolated from MAP.,NAD83,1118,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19750720,115,ft,115,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443148090041701,WD-24/04E/30-1041,Well,,07070003,,,,,44.5299607,-90.0715197,24000,1,seconds,Interpolated from MAP.,NAD83,1430,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19721007,250,ft,250,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443148090162201,WD-24/02E/28-0946,Well,,07040007,,,,,44.5299628,-90.2729113,24000,1,seconds,Interpolated from MAP.,NAD83,1121,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19710825,80,ft,80,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443149088020301,BN-24/20E/26-0004,Well,,04030204,,,,,44.5302699,-88.0342705,24000,1,seconds,Interpolated from MAP.,NAD83,591,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19390101,804,ft,804,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443151088434801,OU-24/15E/30-0228,Well,,04030202,,,,,44.5308133,-88.7300986,24000,5,seconds,Interpolated from MAP.,NAD83,862.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,087,Sand and gravel aquifers (glaciated regions),Quaternary System,,19530101,137,ft,211,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443152090050701,WD-24/03E/25-0989,Well,,07070003,,,,,44.531072,-90.0854087,24000,1,seconds,Interpolated from MAP.,NAD83,1241,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19810630,63,ft,63,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443156090055901,WD-24/03E/26-0990,Well,,07070003,,,,,44.5321833,-90.0998534,24000,1,seconds,Interpolated from MAP.,NAD83,1204,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19810807,300,ft,300,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443200087300601,KW-24/25E/19-0024,Well,,04030102,,,,,44.5333325,-87.501753,62500,5,seconds,Interpolated from MAP.,NAD83,720.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,Silurian-Devonian aquifers,Silurian System,,19270101,185,ft,185,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443201088074501,DUCK CREEK B,Stream,,04030204,,,,,44.5336022,-88.12927,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443201090014601,WD-24/04E/28-1255       U.S.G.S.,Well,,07070003,,,,,44.5335713,-90.0295746,24000,5,seconds,Interpolated from MAP.,NAD83,1175.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19850731,22.7,ft,23,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443202087421601,KW-24/23E/21-0008,Well,,04030102,,,,,44.5338843,-87.7045367,62500,5,seconds,Interpolated from MAP.,NAD83,820.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,Silurian-Devonian aquifers,Silurian System,,19580401,431,ft,431,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443202090014201,WD-24/04E/28-1253       U.S.G.S.,Well,,07070003,,,,,44.5338491,-90.0284635,24000,1,seconds,Interpolated from MAP.,NAD83,1168.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19850731,16,ft,17,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443203090014401,WD-24/04E/28-1254       U.S.G.S.,Well,,07070003,,,,,44.5341269,-90.029019,24000,5,seconds,Interpolated from MAP.,NAD83,1170.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Sand and gravel aquifers (glaciated regions),Sand and Gravel Aquifer,Unconfined single aquifer,19850731,17.3,ft,17.5,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443203090132801,WD-24/02E/26-0944,Well,,07070003,,,,,44.5341293,-90.2245774,24000,1,seconds,Interpolated from MAP.,NAD83,1155,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,,Basement Complex Aquifer,Unconfined single aquifer,19791221,54,ft,54,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443205088035500,"ST. MARYS HOSPITAL INLET PIPE AT GREEN BAY, WI",Facility: Storm sewer,,04030204,0,sq mi,,,44.5347141,-88.0653815,24000,1,seconds,Interpolated from MAP.,NAD83,615,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443206088035700,"ST. MARYS HOSPITAL FILTER PIPE AT GREEN BAY, WI",Stream,,04030204,0,sq mi,,,44.5349918,-88.065937,24000,1,seconds,Interpolated from MAP.,NAD83,615,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443207089314501,PT-24/08E/26-0609,Well,,07070003,,,,,44.5352466,-89.5292844,24000,1,seconds,Interpolated from MAP.,NAD83,1090.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19680201,80,ft,108,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443209088045601,BN-24/20E/21-0019,Well,,04030204,,,,,44.535825,-88.0823258,24000,1,seconds,Interpolated from MAP.,NAD83,605,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19450101,788,ft,788,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443214088033101,BN-24/20E/22-0136,Well,,04030204,,,,,44.5372141,-88.0587148,62500,1,seconds,Interpolated from MAP.,NAD83,605.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,009,Cambrian-Ordovician aquifer system,Ordovician System,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443216087421701,KW-24/23E/21-0006,Well,,04030102,,,,,44.5377732,-87.7048146,62500,5,seconds,Interpolated from MAP.,NAD83,800.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,061,Silurian-Devonian aquifers,Silurian Dolomite Aquifer,,19460101,495,ft,495,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443216088033301,BN-24/20E/22-0017,Well,,04030204,,,,,44.5377697,-88.0592704,24000,1,seconds,Interpolated from MAP.,NAD83,605,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Sandstone Aquifer,,19470101,807,ft,807,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443217089312901,PT-24/08E/26-0607,Well,,07070003,,,,,44.5380245,-89.5248399,24000,1,seconds,Interpolated from MAP.,NAD83,1089.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19670901,90,ft,90,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443217089541501,"NOWAK SWAMP NEAR SHERRY, WI",Wetland,,07070003,,,,,44.5380177,-89.9042935,,1,seconds,Interpolated from MAP.,NAD83,,,,,,,US,55,141,,,,,,,,,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443220087535501,BN-24/22E/24-0934,Well,,04030204,,,,,44.5388823,-87.8987109,24000,1,seconds,Interpolated from MAP.,NAD83,740.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,009,Cambrian-Ordovician aquifer system,Sinnipee Group,,19760114,620,ft,620,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443221087535601,BN-24/21E/24-0157,Well,,04030204,,,,,44.5391601,-87.8989887,62500,1,seconds,Interpolated from MAP.,NAD83,760.00,feet,10,feet,Interpolated from topographic map.,NGVD29,US,55,009,,Silurian-Ordovician Systems,,19670803,640,ft,640,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443222089312801,PT-24/08E/26-0608,Well,,07070003,,,,,44.5394134,-89.5245622,24000,1,seconds,Interpolated from MAP.,NAD83,1097.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,097,Sand and gravel aquifers (glaciated regions),Quaternary System,,19671001,80,ft,90,ft,NWIS
USGS-WI,USGS Wisconsin Water Science Center,USGS-443222089514501,WD-24/05E/25-1074,Well,,07070003,,,,,44.5394076,-89.8626256,24000,1,seconds,Interpolated from MAP.,NAD83,1155.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,55,141,Other aquifers,Basement Complex Aquifer,Unconfined single aquifer,19750625,85,ft,85,ft,NWIS
